ontology_filename,search_query,result_type,title,url,snippet,relevance_score,match_type
rec,"""RealEstateCore"" ontology",other,What is an ontology? - RealEstateCore Developer Pages,https://dev.realestatecore.io/docs/,"A crucial part of ontology-based data exchange is thus to figure out alignments between different ontologies, enabling automated machine translation of data from one model to another.",0.7928571428571428,exact_ontology
rec,"""RealEstateCore"" ontology",documentation,Introduction to the RealEstateCore Ontology | ABB Ability™ BuildingPro Suites,https://docs.buildings.ability.abb/collection/academy/introduction-to-ontologies/introduction-to-the-realestatecore-ontology,"RealEstateCore is a standardized ontology developed specifically for the real estate industry and the management of building data. It provides a comprehensive data model for describing buildings, their use, and operation.",0.7833333333333333,exact_ontology
rec,"""RealEstateCore"" Real Estate",paper,FINAL_Press Release_FIWARE&Real Estate Core align data models,https://www.fiware.org/wp-content/uploads/PressRelease_RealEstateCore.pdf,"Through collaboration with partners and contributors, RealEstateCore is shaping the future of real estate digitalization and unlocking the potential for smarter, data-driven urban solutions.",0.7833333333333333,exact_ontology
rec,"""RealEstateCore"" Real Estate",paper,What is RealEstateCore?,https://www.jfokus.se/jfokus20-preso/realestatecore.pdf,What is RealEstateCore? It’s the common language that will enable control over building and development of new services.,0.78,exact_ontology
rec,"""RealEstateCore"" Real Estate ontology",other,NuGet Gallery | RealEstateCore,https://www.nuget.org/profiles/RealEstateCore,"RealEstateCore gravatar. 2. Packages. 19,033.RealEstateCore (REC) is an ontology model and API specification for building and interfacing against Smart Buildings, whether on individual building or portfolio level. The REC ontology is released in DTDL ...",0.775,exact_ontology
rec,"""RealEstateCore"" Real Estate",other,RealEstateCore - EverybodyWiki Bios & Wiki,https://en.everybodywiki.com/RealEstateCore,"RealEstateCore is an open-source semantic data standard for building-related data and applications. The standard includes an ontology, an API specification and a message format.",0.775,exact_ontology
rec,"""RealEstateCore"" Real Estate",other,RealEstateCore Consortium | The Org,https://theorg.com/org/realestatecore-consortium,RealEstateCore is a common language that will enable control over buildings and development of new services – the facilitator of the promises of a digital transformation.,0.775,exact_ontology
reloc,"""Relative Location Ontology"" ontology",official_namespace,Relative Location Ontology,https://w3id.org/reloc#,"The Relative Location Ontology (RELOC) enables the expression of the spatial relationship between two objects using directional-topological terms. The ontology is designed to be compatible with the natural language-based approach of describing relative locations, enabling the conversion of existing location descriptions into structured spatial graph ...",1.0,exact_ontology
reloc,"""Relative Location Ontology"" ontology",documentation,Relative Location Ontology,https://annegoebels.github.io/reloc/,"The ontology is designed to be compatible with the natural language-based approach of describing relative locations, enabling the conversion of existing location descriptions into structured spatial graph representations.",0.9,exact_ontology
reloc,"""Relative Location Ontology"" Geometry ontology",documentation,Relative Location Ontology,https://annegoebels.github.io/reloc/OOPSevaluation/oopsEval.html,"It is obvious that not all the pitfalls are equally important; their impact in the ontology will depend on multiple factors. For this reason, each pitfall has an importance level attached indicating how important it is. We have identified three levels: It is crucial to correct the pitfall.",0.8625,exact_ontology
reloc,"""Relative Location Ontology"" Geometry ontology",paper,Graphical overview table of the RELOC Ontology properties,https://www.researchgate.net/figure/Graphical-overview-table-of-the-RELOC-Ontology-properties_fig1_381472743,"This paper introduces the Relative Location Ontology (RELOC), which enables the expression of the spatial relationship between two entities using directional-topological terms.",0.7636363636363637,exact_ontology
reno-inst,"""Reno-Inst Ontology"" ontology",other,Reno-Inst: An ontology to support renovation projects planning and...,https://api-depositonce.tu-berlin.de/server/api/core/bitstreams/1b0c5852-6447-4657-ac9f-b36e16aa6065/content,"The Reno-Inst ontology is developed to represent concepts related to. requirements, constraints, and the installation of renovation products to support planning and execution tasks in building renovation projects.",0.795,exact_ontology
reno-inst,"""reno-inst"" ontology",paper,Reno-Inst: An ontology to support renovation projects planning and...,https://www.researchgate.net/publication/354999671_Reno-Inst_An_ontology_to_support_renovation_projects_planning_and_renovation_products_installation,Amorocho and Hartmann [30] developed Reno-Inst ontology by formulating CQs to establish the ontology specifications and identify relevant concepts.,0.795,exact_ontology
reno-inst,"""reno-inst"" ontology",other,Reno-Inst: An ontology to support renovation projects... | J-GLOBAL,https://jglobal.jst.go.jp/en/detail?JGLOBAL_ID=202102266523595380,Reno-Inst:革新プロジェクト計画と革新製品設置を支援するオントロジー【JST・京大機械翻訳】.Terms in the title Keywords automatically extracted from the title. Reno.,0.795,exact_ontology
reno-inst,"""Reno-Inst Ontology"" ontology",paper,Reno-Inst: An ontology to support renovation projects planning and renovation products installation,https://zenodo.org/records/5604214,"Therefore, the proposed Reno-Inst ontology provides a basis from which new applications can be developed, tested, and deployed to support improvements in the building renovation field, especially in the planning and execution of renovation activities.",0.7875,exact_ontology
resource,"""Resource ontology"" ontology",documentation,Resource ontology,https://cogito.iot.linkeddata.es/def/resource#,The COGITO Resource ontology aims at modelling resources in the construction domain. It represents labour equipment and material resources and supports semantic linking between resources processes and facilities within digital construction workflows.,1.0,exact_ontology
resource,"""Resource ontology"" ontology",paper,Biomedical Resource Ontology - Nature,https://www.nature.com/articles/npre.2011.6354.1.pdf,Biomedical Resource Ontology Definition: An entity that provides access (either in the open community or within an organization),0.825,exact_ontology
resource,"""Resource ontology"" Resources ontology",documentation,Library resources semantization based on resource ontology,https://pure.ecnu.edu.cn/en/publications/library-resources-semantization-based-on-resource-ontology/,Originality/value - This paper proposed a standardized process of ontology construction in library resources. It may be of potential interest for anyone who needs to effectively organize library resources.,0.8142857142857143,exact_ontology
resource,"""Resource ontology"" ontology",paper,A GENERIC ENTERPRISE RESOURCE ONTOLOGY,http://www.eil.utoronto.ca/wp-content/uploads/enterprise-modelling/papers/res_ontology.pdf,This paper presents a generic enterprise resource ontology. The ontology described in this paper is one of many that is being created by the TOVE project in the Enterprise Integration Laboratory at the University of Toronto.,0.81,exact_ontology
resource,"""Resource ontology"" ontology",paper,A generic enterprise resource ontology,http://stl0.mie.utoronto.ca/publications/fadel-wetice94.pdf,"A generic enterprise resource ontology. Fadi George Fadel, Mark S. Fox, Michael Gruninger Department of Industrial Engineering, University of Toronto.",0.81,exact_ontology
resource,"""Resource ontology"" ontology",paper,Resource Ontology - an overview | ScienceDirect Topics,https://www.sciencedirect.com/topics/computer-science/resource-ontology,"Resource Ontology is defined as the core concept in Information Systems practice, encompassing classifications based on source, products, and type of materials to help users classify waste and link concepts through object properties like ""hasComposite"".",0.8,exact_ontology
resource,"""Resource ontology"" ontology",documentation,Resource Links in Ontology (Preview) - Microsoft Fabric,https://learn.microsoft.com/en-us/fabric/iq/ontology/how-to-use-resource-links,"May 13, 2026 · In ontology (preview), resource links let you associate resources with an entity type. Currently, the only type of resource that's supported are Power BI reports.",0.7928571428571428,exact_ontology
resource,"""Resource ontology"" ontology",documentation,(PDF) The Biomedical Resource Ontology (BRO) to enable resource...,https://www.academia.edu/19183819/The_Biomedical_Resource_Ontology_BRO_to_enable_resource_discovery_in_clinical_and_translational_research,"Clicking on a given resource name enables the user to modify the various attributes in the main editor pane through text fields, drop-down controls, or ontology term selection controls.",0.7875,exact_ontology
resource,"""Resource ontology"" Resources ontology",other,The Biomedical Resource Ontology (BRO) to Enable Resource...,https://pmc.ncbi.nlm.nih.gov/articles/PMC3050430/,"Once created, each resource entry is listed in the left panel by name. Clicking on a given resource name enables the user to modify the various attributes in the main Editor pane through text fields, drop-down controls, or ontology term selection controls.",0.7875,exact_ontology
resource,"""Resource ontology"" Resources ontology",paper,[PDF] The Biomedical Resource Ontology... | Semantic Scholar,https://www.semanticscholar.org/paper/The-Biomedical-Resource-Ontology-(BRO)-to-enable-in-Tenenbaum-Whetzel/5d9a72436f95599d0b11ade4b8f97a08954ef47e,"The centerpiece of the National Center for Biomedical Ontology is a web-based resource known as BioPortal, which makes available for research in computationally useful forms more than 270 of the world's biomedical ontologies and terminologies ...",0.7875,exact_ontology
saref,"""SAREF: the Smart Applications REFerence ontology"" ontology",other,SAREF: the Smart Applications REFerence ontology,https://saref.etsi.org/core/,"SAREF specifies the recurring core concepts in the Smart Applications domain, the main relationships between these concepts, and axioms to constrain the usage of these concepts and relationships.",1.0,exact_ontology
saref,"""SAREF: the Smart Applications REFerence ontology"" ontology",other,SAREF: the Smart Applications REFerence ontology,https://saref.etsi.org/core/v3.2.1/,"SAREF Design Principles. The Smart Applications REFerence ontology (SAREF) is conceived as a shared model of consensus that facilitates the matching of existing semantic assets for building smart applications, reducing the effort of translating from one asset to another, since SAREF ...",1.0,exact_ontology
saref,"""SAREF: the Smart Applications REFerence ontology"" ontology",other,SAREF: the Smart Applications REFerence ontology,https://saref.etsi.org/core/v4.1.1/,"The Smart Applications REFerence ontology (SAREF) is intended to enable interoperability between solutions from different providers and among various activity sectors from the Internet of Things (IoT), thus contributing to the development of the global digital market.",1.0,exact_ontology
saref,"""SAREF: the Smart Applications REFerence ontology"" ontology",other,SAREF: the Smart Applications REFerence ontology,https://akswnc7.informatik.uni-leipzig.de/dstreitmatter/archivo/saref.etsi.org/core/2024.03.05-230828/core_type=generatedDocu.html,"It has been clarified in the comments that the OM ontology is an example, but other ontologies can be used. - The global restrictions (rdfs:domain and rdfs:range) in object properties have been completely removed not to hinder interoperability.",1.0,exact_ontology
saref,"""SAREF: the Smart Applications REFerence ontology"" IoT Sensors/Actuators ontology",other,SAREF: the Smart Applications REFerence ontology,https://saref.etsi.org/core/v3.1.1/,Smart Applications Reference Ontology and Semantics. Introduction and Overview. Principles.Extensions of SAREF. SAREF is the reference ontology for smart applications and contains recurring concepts that are used in several domains.,1.0,exact_ontology
saref,"""SAREF: the Smart Applications REFerence ontology"" ontology",documentation,SAREF: the Smart Applications REFerence ontology | StandICT.eu,https://standict.eu/standards-repository/saref-smart-applications-reference-ontology,"These cookies are necessary for the website to function and cannot be switched off in our systems. They are usually only set in response to actions made by you which amount to a request for services, such as setting your privacy preferences, logging in or filling in forms.",0.9625000000000001,exact_ontology
saref,"""https://saref.etsi.org/core""",other,core/Device - saref.etsi.org,https://saref.etsi.org/core/Device,"saref:Device — Device canonical IRI https://saref.etsi.org/core/v3.2.1/Device label Device definition A tangible object designed to accomplish a particular task. In order to accomplish this task, the device performs one or more functions. An instance of saref:Device represents one specific real world entity. Description as a Class",0.9500000000000001,exact_ontology
saref,"""https://saref.etsi.org/core""",other,core/State - saref.etsi.org,https://saref.etsi.org/core/State,"We propose here a list of states that are relevant for the purpose of SAREF, but this list can be extended.",0.9500000000000001,exact_ontology
saref,"""SAREF: the Smart Applications REFerence ontology"" ontology",other,"Smart Applications REFerence Ontology, and extensions",https://labs.etsi.org/rep/saref/saref-portal/raw/612af6b22e6b8bb73737cd7ef60a5a1bdfb0583d/portal/index.html,The Smart Applications REFerence (SAREF) ontology is a shared model of consensus that facilitates the matching of existing assets in the smart applications domain.,0.825,exact_ontology
saref,"""https://saref.etsi.org/core""",paper,"(PDF) ETSI TS 103 673 V1.1.1 (2020-08): ""SmartM2M; SAREF...""",https://www.researchgate.net/publication/351904477_ETSI_TS_103_673_V111_2020-08_SmartM2M_SAREF_Development_Framework_and_Workflow_Streamlining_the_Development_of_SAREF_and_its_Extensions,"If the SAREF project is a SAREF extension with acronym ABCD, then the ontology docum ent shall contain namespace.",0.7714285714285715,exact_ontology
s4agri,"""SAREF4AGRI: an extension of SAREF for the agriculture and food domain"" ontology",other,SAREF4AGRI: an extension of SAREF for the agriculture and food domain,https://saref.etsi.org/saref4agri/,"Estension of SAREF for the agriculture and food domain. Extends SAREF for agriculture with classes for sensors, platforms, crop yield, livestock, and irrigation. Aligned with SSN, SOSA, GeoSPARQL, ICAR, Plant Ontology, and AEF. Defined in ETSI TS?103?410?6.",1.0,exact_ontology
s4agri,"""SAREF4AGRI: an extension of SAREF for the agriculture and food domain"" ontology",other,SAREF4AGRI: an extension of SAREF for the agriculture and food domain,https://saref.etsi.org/saref4agri/v2.1.1/,"SAREF4AGRI ontology and semantics. Introduction and overview.To show the potential of SAREF4AGRI, the present document focuses on two examples, which are the ""livestock farming"" and ""smart irrigation"" use cases.",1.0,exact_ontology
s4agri,"""SAREF4AGRI: an extension of SAREF for the agriculture and food domain"" IoT Sensors/Actuators ontology",other,SAREF4AGRI: an extension of SAREF for the agriculture and food domain,https://saref.etsi.org/saref4agri/v1.1.2/,"Jan 1, 2002 · In particular, the present document is a technical specification of SAREF4AGRI, an OWL-DL ontology that extends SAREF for the Smart Agriculture and Food Chain domain.",1.0,exact_ontology
s4agri,"""SAREF4AGRI: an extension of SAREF for the agriculture and food domain"" IoT Sensors/Actuators ontology",other,SAREF4AGRI: an extension of SAREF for the agriculture and food domain SAREF4AGRI: an extension of SAREF for the agriculture and food domain,https://akswnc7.informatik.uni-leipzig.de/dstreitmatter/archivo/saref.etsi.org/saref4agri/2020.10.18-214439/saref4agri_type=generatedDocu.html,"A Platform is an entity that hosts other entities, particularly Sensors, Actuators, Samplers, and other Platforms (definition taken from http://www.w3.org/ns/sosa/Platform)",0.9600000000000001,exact_ontology
s4agri,"""https://saref.etsi.org/saref4agri""",other,saref4agri/Platform,https://saref.etsi.org/saref4agri/Platform,Definition in SAREF4AGRI v2.1.1 ontology document. s4agri:Platform — Platform. canonical IRI.,0.8750000000000001,exact_ontology
s4agri,"""SAREF4AGRI: an extension of SAREF for the agriculture and food domain"" IoT Sensors/Actuators ontology",paper,SAREF4AGRI: AN EXTENSION OF SAREF TO THE AGRIFOOD DOMAIN,https://iotweek.blob.core.windows.net/slides2018/05.06.2018./LAURA+DANIELE+-+SAREF4AGRI_IoTweek2018_L.Daniele_TNO.pdf,"Finalize ontology and publish it as ETSI Technical Specification (final draft planned for February 2019) © ETSI 2018. All rights reserved NEXT STEPS Collaboration with industrial stakeholders in the Agrifood domain is key for the work on SAREF4AGRI to have an impact e.g., AEF, AgGateway, AIOTI, H2020 Internet of Food and Farm",0.8117647058823529,exact_ontology
s4agri,"""SAREF4AGRI: an extension of SAREF for the agriculture and food domain"" IoT Sensors/Actuators ontology",other,SAREF4AGRI: extension for the Smart Agriculture and Food Chain domains | StandICT.eu,https://standict.eu/standards-repository/saref4agri-extension-smart-agriculture-and-food-chain-domains,"Abstract The intention of SAREF4AGRI is to connect SAREF with existing ontologies and important standardization initiatives and ontologies in the Smart Agriculture and Food Chain domain, including ICAR for livestock data, AEF for agricultural equipment, Plant Ontology Consortium for plants, or AgGateway for IT support for arable farming.",0.8025,exact_ontology
s4agri,"""SAREF4AGRI: an extension of SAREF for the agriculture and food domain"" ontology",other,SAREF4AGRI | Summary | AgroPortal,https://agroportal.eu/ontologies/SAREF4AGRI,SAREF4AGRI is an extension of SAREF for the agriculture and food domain. SAREF4AGRI is specified and published by ETSI in the TS 103 410-6 associated to this ontology file.No projects using SAREF4AGRI. Methodology and provenance.,0.7607142857142857,exact_ontology
s4agri,"""https://saref.etsi.org/saref4agri""",documentation,Linked Open Vocabularies,https://lov.linkeddata.es/dataset/lov/vocabs/s4agri,https://saref.etsi.org/saref4agri/. Description. This ontology extends the SAREF ontology for the Agricultural domain.,0.75,exact_ontology
s4auto,"""SAREF4AUTO: an extension of SAREF for the automotive domain"" ontology",other,SAREF4AUTO: an extension of SAREF for the automotive domain,https://saref.etsi.org/saref4auto/,"Estension of SAREF for the automotive domain. For all the entities described in the technical specification ETSI TS 103 410-7, it is indicated whether they are defined in the SAREF4AUTO extension or elsewhere by the prefix included before their identifier, i.e.",1.0,exact_ontology
s4auto,"""SAREF4AUTO: an extension of SAREF for the automotive domain"" ontology",other,SAREF4AUTO: an extension of SAREF for the automotive domain,https://saref.etsi.org/saref4auto/v2.1.1/,"The present document is a technical specification of SAREF4AUTO, an OWL-DL ontology that extends SAREF [1] for the Automotive domain. The present document is a major revision of SAREF4AUTO ontology extension, developed in the context of the STF 653, using ...",1.0,exact_ontology
s4auto,"""SAREF4AUTO: an extension of SAREF for the automotive domain"" ontology",other,SAREF4AUTO: an extension of SAREF for the automotive domain,https://bioregistry.io/registry/saref.auto,This ontology extends the SAREF ontology for the automotive domain.Ontology. A summary of the relations in the Bioregistry schema can be found here.,0.9850000000000001,exact_ontology
s4auto,"""https://saref.etsi.org/saref4auto""",other,saref4auto/Standalone,https://saref.etsi.org/saref4auto/Standalone,Definition in SAREF4AUTO v1.1.1 ontology document. s4auto:Standalone — standalone. canonical IRI.,0.8750000000000001,exact_ontology
s4auto,"""https://saref.etsi.org/saref4auto""",other,saref4auto/Vehicle,https://saref.etsi.org/saref4auto/Vehicle,s4auto:Vehicle — Vehicle. canonical IRI.,0.8750000000000001,exact_ontology
s4auto,"""https://saref.etsi.org/saref4auto""",other,SAREF extension for automotive,https://saref.etsi.org/saref4auto/v1.1.1/,ETSI Technical SpecificationExample instances for SAREF extension to automotive. Prefix and namespace declaration.,0.8687500000000001,exact_ontology
s4bldg,"""SAREF4BLDG: an extension of SAREF for the building domain"" ontology",official_namespace,SAREF4BLDG: an extension of SAREF for the building domain,https://w3id.org/def/saref4bldg,"Extension of SAREF for the building domain based on the ISO 16739 standard (IFC). SAREF4BLDG is meant to enable the (currently missing) interoperability among various actors (architects, engineers, consultants, contractors, and product component manufacturers, among others) and applications managing building information involved in the different phases of ...",1.0,exact_ontology
s4bldg,"""SAREF4BLDG: an extension of SAREF for the building domain"" ontology",other,SAREF4BLDG: an extension of SAREF for the building domain,https://saref.etsi.org/saref4bldg/v2.1.1/,"It should be noted that not the whole standard has been transformed since it exceeds the scope of this extension, which is limited to devices and appliances within the building domain. The present document is a major revision of SAREF4BLDG ontology extension ...",0.9850000000000001,exact_ontology
s4bldg,"""SAREF4BLDG: an extension of SAREF for the building domain"" ontology",other,saref.etsi.org/saref4bldg/v2.1.1/saref4bldg.ttl,https://saref.etsi.org/saref4bldg/v2.1.1/saref4bldg.ttl,"s4bldg:nominalCapacity ; owl:onProperty saref:hasProperty ], s4bldg:FlowMovingDevice ; dcterms:source , . s4bldg:Condenser a owl:Class ; rdfs:label ""Condenser""@en ; rdfs:comment ""A condenser is a device that is used to dissipate heat, typically by condensing a substance ...",0.77,exact_ontology
s4bldg,"""SAREF4BLDG: an extension of SAREF for the building domain"" ontology",other,saref.etsi.org/saref4bldg/v2.1.1/saref4bldg.rdf,https://saref.etsi.org/saref4bldg/v2.1.1/saref4bldg.rdf,"Building object An object in the building that can be controlled by devices, such as a door or a window that can be automatically opened or closed by an actuator. (Definition taken from SAREF 1.0) maximum supported weight The maximum weight that can be carried by the vibration ...",0.77,exact_ontology
s4bldg,"""SAREF4BLDG: an extension of SAREF for the building domain"" IoT Sensors/Actuators ontology",other,saref.etsi.org/saref4bldg/v2.1.1/saref4bldg.n3,https://saref.etsi.org/saref4bldg/v2.1.1/saref4bldg.n3,"s4bldg:EnergyConversionDevice . s4bldg:ElectricMotor a owl:Class ; rdfs:label ""Electric motor""@en ; dcterms:source , ; rdfs:comment ""An electric motor is an engine that is a machine for converting electrical energy into mechanical energy.""@en ; rdfs ...",0.7666666666666667,exact_ontology
s4bldg,"""SAREF4BLDG: an extension of SAREF for the building domain"" IoT Sensors/Actuators ontology",other,saref.etsi.org/saref4bldg/v2.1.1/saref4bldg.nt,https://saref.etsi.org/saref4bldg/v2.1.1/saref4bldg.nt,"""This ontology extends the SAREF ontology for the building domain by defining building devices and how they are located in a building. This extension is based on the ISO 16739:2013 Industry Foundation Classes (IFC) ...",0.7666666666666667,exact_ontology
s4bldg,"""https://w3id.org/def/saref4bldg""",github_repo,alignments with SAREF4BLDG need to be updated · Issue #101 · w3c-lbd-cg/bot,https://github.com/w3c-lbd-cg/bot/issues/101,"@Prefix saref4bldg: https://w3id.org/def/saref4bldg# . should be replaced by @Prefix saref4bldg: https://saref.etsi.org/saref4bldg/ . The text was updated successfully, but these errors ...",0.7588235294117647,exact_ontology
s4bldg,"""https://w3id.org/def/saref4bldg""",documentation,mariapoveda.github.io/saref-ext/OnToology/SAREF4BLD/ontology...,https://mariapoveda.github.io/saref-ext/OnToology/SAREF4BLD/ontology/saref4bldg.ttl/documentation/index-en.html,https://w3id.org/def/saref4bldg. Revision,0.75,exact_ontology
s4city,"""SAREF4CITY: an extension of SAREF for the Smart City domain"" ontology",other,SAREF4CITY: an extension of SAREF for the Smart City domain,https://saref.etsi.org/saref4city/,"Estension of SAREF for the Smart Cities domain. Adds urban concepts to SAREF including event, public service, KPI, city object, spatial area, and measurement. Captures smart city use cases like eHealth, parking, street lighting, mobility, and air quality, per ETSI TS?103?410?4.",1.0,exact_ontology
s4city,"""SAREF4CITY: an extension of SAREF for the Smart City domain"" ontology",other,SAREF4CITY: an extension of SAREF for the Smart City domain,https://saref.etsi.org/saref4city/v2.1.1/,"SAREF4CITY is an OWL-DL ontology that extends SAREF and reuses seven other ontologies. SAREF4CITY includes 124 classes (13 defined in SAREF4CITY and 111 reused from the SAREF, time, sf, geo, foaf, dc, org, cpsv, skos and time ontologies), 103 object properties ...",1.0,exact_ontology
s4city,"""SAREF4CITY: an extension of SAREF for the Smart City domain"" IoT Sensors/Actuators ontology",other,SAREF extension for Smart City - ETSI,https://saref.etsi.org/saref4city/v1.1.2/,"Jan 1, 2002 · The present document is a technical specification of SAREF4CITY, an extension of SAREF [1] for the Smart Cities domain.",0.9000000000000001,exact_ontology
s4city,"""https://saref.etsi.org/saref4city""",other,saref4city/Facility,https://saref.etsi.org/saref4city/Facility,s4city:Facility — Facility. canonical IRI.,0.8750000000000001,exact_ontology
s4city,"""SAREF4CITY: an extension of SAREF for the Smart City domain"" ontology",other,saref.etsi.org/saref4city/v2.1.1/saref4city.nt,https://saref.etsi.org/saref4city/v2.1.1/saref4city.nt,"""SAREF4CITY: an extension of SAREF for the Smart City domain""@en . ""Expiration date of a KPI assessment""@en .",0.8687500000000001,exact_ontology
s4city,"""SAREF4CITY: an extension of SAREF for the Smart City domain"" IoT Sensors/Actuators ontology",other,SAREF4CITY: extension for the Smart Cities domain - StandICT.eu,https://standict.eu/standards-repository/saref4city-extension-smart-cities-domain,"SAREF4CITY is an extension of SAREF for the Smart Cities domain. This extension has been created by investigating resources from potential stakeholders of the ontology, such as standardization bodies, associations, IoT platforms and European projects and initiatives.",0.8029411764705883,exact_ontology
s4city,"""SAREF4CITY: an extension of SAREF for the Smart City domain"" IoT Sensors/Actuators ontology",documentation,SAREF extension for Smart Cities - mariapoveda.github.io,https://mariapoveda.github.io/saref-ext/OnToology/SAREF4CITY/ontology/saref4city.ttl/documentation/index-en.html,"This ontology extends the SAREF ontology for the Smart Cities domain. This work has been developed in the context of the STF 534 (https://portal.etsi.org/STF/STFs/STFHomePages/STF534.aspx), which was established with the goal to create three SAREF extensions, one of them for the Smart Cities domain.",0.7833333333333333,exact_ontology
s4city,"""https://saref.etsi.org/saref4city""",documentation,Linked Open Vocabularies,https://lov.linkeddata.es/dataset/lov/vocabs/s4city,https://saref.etsi.org/saref4city/. Description. This ontology extends the SAREF ontology for the Smart City domain.,0.75,exact_ontology
s4ehaw,"""SAREF4EHAW: an extension of SAREF for eHealth Ageing Well domain"" ontology",other,SAREF4EHAW: an extension of SAREF for eHealth Ageing Well domain,https://saref.etsi.org/saref4ehaw/,"Estension of SAREF for eHealth Ageing Well domain. It has the following modules: HealthActor module that models eHealth system actors, i.e. caregivers, patients, users, helpers and responsibility parties; Ban module that models Body Area Networks or BANs; HealthDevice module that models health devices, e.g. sensors and actuators;",1.0,exact_ontology
s4ehaw,"""SAREF4EHAW: an extension of SAREF for eHealth Ageing Well domain"" ontology",other,SAREF4EHAW: an extension of SAREF for eHealth Ageing Well domain,https://saref.etsi.org/saref4ehaw/v1.1.1/,The objective of SAREF4EHAW is to extend SAREF ontology (see ETSI TS 103 264 [1]) for the eHealth/Ageing-well (EHAW) vertical. Clause 4.1 of the present document shortly introduces a high level view of the envisioned SAREF4EHAW semantic model and modular ontology ...,1.0,exact_ontology
s4ehaw,"""SAREF4EHAW: an extension of SAREF for eHealth Ageing Well domain"" ontology",other,SAREF4EHAW: an extension of SAREF for eHealth Ageing Well domain,https://saref.etsi.org/saref4ehaw/v2.1.1/,"Clause 4.1 of the present document shortly introduces a high level view of the envisioned SAREF4EHAW semantic model and modular ontology, with the retained concepts (i.e. classes) and their relations.",1.0,exact_ontology
s4ehaw,"""SAREF4EHAW: an extension of SAREF for eHealth Ageing Well domain"" ontology",other,SAREF4EHAW: an extension of SAREF for eHealth Ageing Well domain | NCBO BioPortal,https://bioportal.bioontology.org/ontologies/S4EHAW?p=widgets,The autocomplete widget accesses ontology content from the latest version of the ontology. You can use the following parameters to select which value will be placed into the user-visible input field:,1.0,exact_ontology
s4ehaw,"""SAREF4EHAW: an extension of SAREF for eHealth Ageing Well domain"" ontology",other,SAREF4EHAW: an extension of SAREF for eHealth Ageing Well domain,https://terminology.tib.eu/ts/ontologies/s4ehaw/terms,SAREF4EHAW: an extension of SAREF for eHealth Ageing Well domain Jump to Reset Show Obsoletes Sub Tree,1.0,exact_ontology
s4ehaw,"""SAREF4EHAW: an extension of SAREF for eHealth Ageing Well domain"" IoT Sensors/Actuators ontology",other,SAREF4EHAW: an extension of SAREF for eHealth Ageing Well domainSAREF4EHAW: an extension of SAREF for eHealth Ageing Well ...SAREF4EHAW: an extension of SAREF for eHealth Ageing Well domainBioregistry - SAREF4EHAW: an extension of SAREF for eHealth ...SAREF4EHAW-compliant knowledge discovery and reasoning for ...,https://bioportal.bioontology.org/ontologies/S4EHAW,"Jan 22, 2026 · SAREF4EHAW extension has been specified and formalised by investigating EHAW domain related resources, as reported in ETSI TR 103 509, such as: potential stakeholders, standardization initiatives, alliances/associations, European projects, EC directives, existing ontologies, and data repositories.",1.0,exact_ontology
s4ehaw,"""SAREF4EHAW: an extension of SAREF for eHealth Ageing Well domain"" ontology",other,SAREF4EHAW: an extension of SAREF for eHealth Ageing Well domain,https://akswnc7.informatik.uni-leipzig.de/dstreitmatter/archivo/saref.etsi.org/saref4ehaw/2021.02.27-162335/saref4ehaw_type=generatedDocu.html,https://www.linkedin.com/in/lina-nachabe-2b292457/ Publisher: https://www.etsi.org/ Imported Ontologies: https://saref.etsi.org/core/v3.1.1/ (visualise it with LODE) Other visualisation: Ontology source Table of Content Classes Object Properties Data Properties Named Individuals Annotation Properties Namespace Declarations,0.9863636363636364,exact_ontology
s4ehaw,"""SAREF4EHAW: an extension of SAREF for eHealth Ageing Well domain"" ontology",other,Bioregistry - SAREF4EHAW: an extension of SAREF for eHealth Ageing Well domain,https://bioregistry.io/registry/saref.ehaw,"SAREF4EHAW mainly reuses the following existing ontologies: SAREF, ETSI SmartBAN reference model, SAREF 4 Environment extension and W3C SSN System module. The following figure presents the high level view of SAREF4EHAW ontology. !",0.9750000000000001,exact_ontology
s4ehaw,"""SAREF4EHAW: an extension of SAREF for eHealth Ageing Well domain"" IoT Sensors/Actuators ontology",other,SAREF4EHAW: an extension of SAREF for eHealth Ageing Well domain,http://saref.etsi.org/saref4ehaw/v1.1.1/,SAREF4EHAW modular ontology will be fully specified and formalized in clause 4.2 of the present document. Figure 1 presents the high level view of the envisioned model of SAREF4EHAW ontology.,0.9571428571428572,exact_ontology
s4ehaw,"""https://saref.etsi.org/saref4ehaw""",other,saref4ehaw/Patient,https://saref.etsi.org/saref4ehaw/Patient,Definition in SAREF4EHAW v2.1.1 ontology document. s4ehaw:Patient — Patient. canonical IRI.,0.8750000000000001,exact_ontology
s4ener,"""SAREF for Energy Flexibility"" ontology",other,SAREF for Energy Flexibility,https://saref.etsi.org/saref4ener/,"Extension of SAREF to enable the interconnection of (different) data models. Extends SAREF to model demand-response scenarios for smart homes. Defines classes for flexibility in energy loads, control events, device states, and slots, enabling semantic interconnection of appliances and energy management systems.",1.0,exact_ontology
